"action","amendmentIndicator","assetClass","blockTradeIndicator","cleared","coupon","customBasketIndicator","deliveryType","disseminationIdentifier","disseminationTimestamp","effectiveDate","embeddedOptionType","event","eventDateTime","exchangeRate","exchangeRateBasis","executionDateTime","expirationDate","firstExerciseDate","futureValueNotional","indexFactor","instrumentType","leg1CallAmount","leg1CallCurrency","leg1CommodityDesc","leg1EffectiveNotionalAmount","leg1FixedRate","leg1FixedRateDayCount","leg1FixedRatePaymentFrequencyMultiplier","leg1FixedRatePaymentFrequencyPeriod","leg1FloatingRateDayCount","leg1FloatingRatePaymentFrequencyMultiplier","leg1FloatingRatePaymentFrequencyPeriod","leg1NotionalAmount","leg1NotionalCurrency","leg1NotionalEffectiveDate","leg1NotionalEndDate","leg1NotionalQuantity","leg1NotionalScheduleType","leg1PhysicalDeliveryLocation","leg1PhysicalDeliveryRegion","leg1PricingIndexLocation","leg1PricingIndexRegion","leg1PutAmount","leg1PutCurrency","leg1QuantityFrequencyMultiplier","leg1QuantityUnit","leg1ResetFrequencyMultiplier","leg1SettlementCurrency","leg1SettlementLocation","leg1Spread","leg1SpreadCurrency","leg1SpreadNotation","leg1TotalNotionalQuantity","leg1UnderlierCurrency","leg1UnderlierID","leg1UnderlierIDSource","leg1UnderlierTenorMultiplier","leg1UnderlierTenorPeriod","leg1UnderlyingAssetOrContractSubType","leg1UnderlyingAssetOrContractType","leg2CallAmount","leg2CallCurrency","leg2CommodityDesc","leg2EffectiveNotionalAmount","leg2FixedRateDayCount","leg2FixedRatePaymentFrequencyMultiplier","leg2FixedRatePaymentFrequencyPeriod","leg2FloatingRateDayCount","leg2FloatingRatePaymentFrequencyMultiplier","leg2FloatingRatePaymentFrequencyPeriod","leg2NotionalAmount","leg2NotionalCurrency","leg2NotionalEffectiveDate","leg2NotionalEndDate","leg2NotionalQuantity","leg2NotionalScheduleType","leg2PhysicalDeliveryLocation","leg2PhysicalDeliveryRegion","leg2PricingIndexLocation","leg2PricingIndexRegion","leg2PutAmount","leg2PutCurrency","leg2QuantityFrequencyMultiplier","leg2QuantityFrequencyPeriod","leg2QuantityUnit","leg2ResetFrequencyMultiplier","leg2SettlementCurrency","leg2SettlementLocation","leg2Spread","leg2SpreadCurrency","leg2SpreadNotation","leg2TotalNotionalQuantity","leg2UnderlierCurrency","leg2UnderlierID","leg2UnderlierIDSource","leg2UnderlierTenorMultiplier","leg2UnderlierTenorPeriod","leg2UnderlyingAssetOrContractSubType","leg2UnderlyingAssetOrContractType","multiCurrencyIndicator","nonStandardTermIndicator","optionExerciseFrequencyMultiplier","optionExerciseFrequencyPeriod","optionPremiumAmount","optionPremiumCurrency","optionStrikePrice","optionStrikePriceCurrency","optionStrikePriceNotation","optionStyle","optionType","originalDisseminationIdentifier","otherPaymentAmount","otherPaymentCurrency","otherPaymentType","packageIndicator","packageTransactionPrice","packageTransactionPriceCurrency","packageTransactionPriceNotation","packageTransactionSpread","packageTransactionSpreadCurrency","packageTransactionSpreadNotation","platformID","postPricedSwapIndicator","price","priceCurrency","priceNotation","priceUnit","primeBrokerageTransactionIndicator","productCode","productCodeType","productName","returnTriggerType","seniority","standardContractSpecification","underlierExpirationDate","underlyingCreditIndexSeries","underlyingCreditIndexVersion","leg1QuantityFrequencyPeriod","leg1ResetFrequencyPeriod","leg2ResetFrequencyPeriod","optionExerciseEndDate","leg2FixedRate","upi","fisn","upiUnderlierName","notionalCapIndicator","otherPaymentCapIndicator"
"NEWT","","FX","False","Y","","True","","SDRFX94516963","2025-09-26T08:40:56Z","2025-09-26","EXTD","TRAD","2025-09-26T00:00:00Z","10.02096","USD/NOK","2025-09-26T00:00:00Z","2025-09-30","","","","","","","","","","","","","","","","3000000","NOK","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","3000000","","","","","","","3000000","NOK","2025-09-26","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","True","10.02096","NOK","1","","","","","False","","","","","","","","","","","","","","","","","","","","QZVQN9LD3JLJ","NA/Swaps NOK USD","NOK USD","N",""
"NEWT","","FX","False","Y","","True","","SDRFX94516960","2025-09-26T08:40:56Z","2025-09-26","EXTD","TRAD","2025-09-26T00:00:00Z","9.4518536","USD/SEK","2025-09-26T00:00:00Z","2025-09-29","","","","","","","","","","","","","","","","3000000","SEK","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","3000000","","","","","","","3000000","SEK","2025-09-26","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","True","9.4518536","SEK","1","","","","","False","","","","","","","","","","","","","","","","","","","","QZRRW5JSPDWW","NA/Swaps SEK USD","SEK USD","N",""
"NEWT","","FX","False","Y","","True","","SDRFX94516944","2025-09-26T08:40:56Z","2025-09-26","EXTD","TRAD","2025-09-26T00:00:00Z","9.45145","USD/SEK","2025-09-26T00:00:00Z","2025-09-30","","","","","","","","","","","","","","","","3000000","SEK","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","3000000","","","","","","","3000000","SEK","2025-09-26","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","True","9.45145","SEK","1","","","","","False","","","","","","","","","","","","","","","","","","","","QZRRW5JSPDWW","NA/Swaps SEK USD","SEK USD","N",""
"NEWT","","FX","False","Y","","True","","SDRFX94516945","2025-09-26T08:40:56Z","2025-09-26","EXTD","TRAD","2025-09-26T00:00:00Z","1.293438","USD/SGD","2025-09-26T00:00:00Z","2025-09-29","","","","","","","","","","","","","","","","630000","SGD","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","630000","","","","","","","630000","SGD","2025-09-26","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","True","1.293438","SGD","1","","","","","False","","","","","","","","","","","","","","","","","","","","QZ7955K09X90","NA/Swaps SGD USD","SGD USD","N",""
"NEWT","","FX","False","Y","","True","","SDRFX94516962","2025-09-26T08:40:56Z","2025-09-26","EXTD","TRAD","2025-09-26T00:00:00Z","1.293323","USD/SGD","2025-09-26T00:00:00Z","2025-09-30","","","","","","","","","","","","","","","","630000","SGD","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","630000","","","","","","","630000","SGD","2025-09-26","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","True","1.293323","SGD","1","","","","","False","","","","","","","","","","","","","","","","","","","","QZ7955K09X90","NA/Swaps SGD USD","SGD USD","N",""
"NEWT","","FX","False","Y","","True","","SDRFX94516964","2025-09-26T08:40:56Z","2025-09-26","EXTD","TRAD","2025-09-26T00:00:00Z","3751.499","XAU/USD","2025-09-26T00:00:00Z","2025-09-29","","","","","","","","","","","","","","","","415","XAU","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","415","","","","","","","415","XAU","2025-09-26","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","True","3751.499","XAU","1","","","","","False","","","","","","","","","","","","","","","","","","","","QZT8BSS1RQFS","NA/Swaps USD XAU","USD XAU","N",""
"NEWT","","FX","False","Y","","True","","SDRFX94516965","2025-09-26T08:40:56Z","2025-09-26","EXTD","TRAD","2025-09-26T00:00:00Z","3752.0","XAU/USD","2025-09-26T00:00:00Z","2025-09-30","","","","","","","","","","","","","","","","415","XAU","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","415","","","","","","","415","XAU","2025-09-26","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","True","3752.0","XAU","1","","","","","False","","","","","","","","","","","","","","","","","","","","QZT8BSS1RQFS","NA/Swaps USD XAU","USD XAU","N",""
"NEWT","","FX","False","Y","","True","","SDRFX94516966","2025-09-26T08:40:56Z","2025-09-26","EXTD","TRAD","2025-09-26T00:00:00Z","1.1677194","EUR/USD","2025-09-26T00:00:00Z","2025-09-29","","","","","","","","","","","","","","","","3000000","EUR","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","3000000","","","","","","","3000000","EUR","2025-09-26","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","True","1.1677194","EUR","1","","","","","False","","","","","","","","","","","","","","","","","","","","QZXRJ14XTB27","NA/Swaps NDS EUR USD","EUR USD","N",""
"NEWT","","FX","False","Y","","True","","SDRFX94516968","2025-09-26T08:40:56Z","2025-09-26","EXTD","TRAD","2025-09-26T00:00:00Z","1.167783","EUR/USD","2025-09-26T00:00:00Z","2025-09-30","","","","","","","","","","","","","","","","3000000","EUR","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","3000000","","","","","","","3000000","EUR","2025-09-26","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","True","1.167783","EUR","1","","","","","False","","","","","","","","","","","","","","","","","","","","QZXRJ14XTB27","NA/Swaps NDS EUR USD","EUR USD","N",""
"NEWT","","FX","False","Y","","True","","SDRFX94516946","2025-09-26T08:40:56Z","2025-09-26","EXTD","TRAD","2025-09-26T00:00:00Z","149.77791","USD/JPY","2025-09-26T00:00:00Z","2025-09-29","","","","","","","","","","","","","","","","230000000","JPY","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","230000000","","","","","","","230000000","JPY","2025-09-26","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","True","149.77791","JPY","1","","","","","False","","","","","","","","","","","","","","","","","","","","QZV150BVHXWC","NA/Swaps JPY USD","JPY USD","N",""
"NEWT","","FX","False","Y","","True","","SDRFX94516991","2025-09-26T08:40:56Z","2025-09-26","EXTD","TRAD","2025-09-26T00:00:00Z","149.761241","USD/JPY","2025-09-26T00:00:00Z","2025-09-30","","","","","","","","","","","","","","","","230000000","JPY","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","230000000","","","","","","","230000000","JPY","2025-09-26","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","True","149.761241","JPY","1","","","","","False","","","","","","","","","","","","","","","","","","","","QZV150BVHXWC","NA/Swaps JPY USD","JPY USD","N",""
"NEWT","","FX","False","Y","","True","","SDRFX94516947","2025-09-26T08:40:56Z","2025-09-26","EXTD","TRAD","2025-09-26T00:00:00Z","1.3353999","GBP/USD","2025-09-26T00:00:00Z","2025-09-29","","","","","","","","","","","","","","","","1000000","GBP","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","1000000","","","","","","","1000000","GBP","2025-09-26","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","True","1.3353999","GBP","1","","","","","False","","","","","","","","","","","","","","","","","","","","QZS5ZGW6XH6Q","NA/Swaps GBP USD","GBP USD","N",""
"NEWT","","FX","False","Y","","True","","SDRFX94516948","2025-09-26T08:40:56Z","2025-09-26","EXTD","TRAD","2025-09-26T00:00:00Z","1.3948082","USD/CAD","2025-09-26T00:00:00Z","2025-09-26","","","","","","","","","","","","","","","","6000000","CAD","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","6000000","","","","","","","6000000","CAD","2025-09-26","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","True","1.3948082","CAD","1","","","","","False","","","","","","","","","","","","","","","","","","","","QZ0DHNS97HJT","NA/Swaps CAD USD","CAD USD","N",""
"NEWT","","FX","False","Y","","True","","SDRFX94516995","2025-09-26T08:40:56Z","2025-09-26","EXTD","TRAD","2025-09-26T00:00:00Z","0.57676","NZD/USD","2025-09-26T00:00:00Z","2025-09-30","","","","","","","","","","","","","","","","3000000","NZD","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","3000000","","","","","","","3000000","NZD","2025-09-26","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","True","0.57676","NZD","1","","","","","False","","","","","","","","","","","","","","","","","","","","QZ0VJSQCF8FQ","NA/Swaps NZD USD","NZD USD","N",""
"NEWT","","FX","False","Y","","True","","SDRFX94516967","2025-09-26T08:40:56Z","2025-09-26","EXTD","TRAD","2025-09-26T00:00:00Z","1.1677194","EUR/USD","2025-09-26T00:00:00Z","2025-09-29","","","","","","","","","","","","","","","","720000","EUR","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","720000","","","","","","","720000","EUR","2025-09-26","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","True","1.1677194","EUR","1","","","","","False","","","","","","","","","","","","","","","","","","","","QZXRJ14XTB27","NA/Swaps NDS EUR USD","EUR USD","N",""
"NEWT","","FX","False","Y","","True","","SDRFX94516969","2025-09-26T08:40:56Z","2025-09-26","EXTD","TRAD","2025-09-26T00:00:00Z","1.167785","EUR/USD","2025-09-26T00:00:00Z","2025-09-30","","","","","","","","","","","","","","","","720000","EUR","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","720000","","","","","","","720000","EUR","2025-09-26","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","True","1.167785","EUR","1","","","","","False","","","","","","","","","","","","","","","","","","","","QZXRJ14XTB27","NA/Swaps NDS EUR USD","EUR USD","N",""
"NEWT","","FX","False","Y","","True","","SDRFX94516973","2025-09-26T08:40:56Z","2025-09-26","EXTD","TRAD","2025-09-26T00:00:00Z","1.3354165","GBP/USD","2025-09-26T00:00:00Z","2025-09-30","","","","","","","","","","","","","","","","56000","GBP","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","56000","","","","","","","56000","GBP","2025-09-26","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","True","1.3354165","GBP","1","","","","","False","","","","","","","","","","","","","","","","","","","","QZS5ZGW6XH6Q","NA/Swaps GBP USD","GBP USD","N",""
"NEWT","","FX","False","Y","","True","","SDRFX94516950","2025-09-26T08:40:56Z","2025-09-26","EXTD","TRAD","2025-09-26T00:00:00Z","0.6538405","AUD/USD","2025-09-26T00:00:00Z","2025-09-29","","","","","","","","","","","","","","","","630000","AUD","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","630000","","","","","","","630000","AUD","2025-09-26","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","True","0.6538405","AUD","1","","","","","False","","","","","","","","","","","","","","","","","","","","QZK455DHG53Q","NA/Swaps AUD USD","AUD USD","N",""
"NEWT","","FX","False","Y","","True","","SDRFX94516975","2025-09-26T08:40:56Z","2025-09-26","EXTD","TRAD","2025-09-26T00:00:00Z","0.6538425","AUD/USD","2025-09-26T00:00:00Z","2025-09-30","","","","","","","","","","","","","","","","630000","AUD","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","630000","","","","","","","630000","AUD","2025-09-26","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","True","0.6538425","AUD","1","","","","","False","","","","","","","","","","","","","","","","","","","","QZK455DHG53Q","NA/Swaps AUD USD","AUD USD","N",""
"NEWT","","FX","False","Y","","True","","SDRFX94516977","2025-09-26T08:40:56Z","2025-09-26","EXTD","TRAD","2025-09-26T00:00:00Z","1.3948082","USD/CAD","2025-09-26T00:00:00Z","2025-09-26","","","","","","","","","","","","","","","","61000","CAD","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","61000","","","","","","","61000","CAD","2025-09-26","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","True","1.3948082","CAD","1","","","","","False","","","","","","","","","","","","","","","","","","","","QZ0DHNS97HJT","NA/Swaps CAD USD","CAD USD","N",""
"NEWT","","FX","False","Y","","True","","SDRFX94516979","2025-09-26T08:40:56Z","2025-09-26","EXTD","TRAD","2025-09-26T00:00:00Z","1.3946388","USD/CAD","2025-09-26T00:00:00Z","2025-09-29","","","","","","","","","","","","","","","","61000","CAD","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","61000","","","","","","","61000","CAD","2025-09-26","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","True","1.3946388","CAD","1","","","","","False","","","","","","","","","","","","","","","","","","","","QZ0DHNS97HJT","NA/Swaps CAD USD","CAD USD","N",""
"NEWT","","FX","False","Y","","True","","SDRFX94516978","2025-09-26T08:40:56Z","2025-09-26","EXTD","TRAD","2025-09-26T00:00:00Z","0.5767275","NZD/USD","2025-09-26T00:00:00Z","2025-09-29","","","","","","","","","","","","","","","","52000","NZD","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","52000","","","","","","","52000","NZD","2025-09-26","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","True","0.5767275","NZD","1","","","","","False","","","","","","","","","","","","","","","","","","","","QZ0VJSQCF8FQ","NA/Swaps NZD USD","NZD USD","N",""
"NEWT","","FX","False","Y","","True","","SDRFX94516980","2025-09-26T08:40:56Z","2025-09-26","EXTD","TRAD","2025-09-26T00:00:00Z","0.5767575","NZD/USD","2025-09-26T00:00:00Z","2025-09-30","","","","","","","","","","","","","","","","52000","NZD","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","52000","","","","","","","52000","NZD","2025-09-26","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","True","0.5767575","NZD","1","","","","","False","","","","","","","","","","","","","","","","","","","","QZ0VJSQCF8FQ","NA/Swaps NZD USD","NZD USD","N",""
"NEWT","","FX","False","Y","","True","","SDRFX94516981","2025-09-26T08:40:56Z","2025-09-26","EXTD","TRAD","2025-09-26T00:00:00Z","3751.499","XAU/USD","2025-09-26T00:00:00Z","2025-09-29","","","","","","","","","","","","","","","","100","XAU","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","100","","","","","","","100","XAU","2025-09-26","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","True","3751.499","XAU","1","","","","","False","","","","","","","","","","","","","","","","","","","","QZT8BSS1RQFS","NA/Swaps USD XAU","USD XAU","N",""
"NEWT","","FX","False","Y","","True","","SDRFX94516982","2025-09-26T08:40:56Z","2025-09-26","EXTD","TRAD","2025-09-26T00:00:00Z","3751.904","XAU/USD","2025-09-26T00:00:00Z","2025-09-30","","","","","","","","","","","","","","","","100","XAU","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","100","","","","","","","100","XAU","2025-09-26","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","True","3751.904","XAU","1","","","","","False","","","","","","","","","","","","","","","","","","","","QZT8BSS1RQFS","NA/Swaps USD XAU","USD XAU","N",""
"NEWT","","FX","False","Y","","True","","SDRFX94516996","2025-09-26T08:40:56Z","2025-09-26","EXTD","TRAD","2025-09-26T00:00:00Z","149.77791","USD/JPY","2025-09-26T00:00:00Z","2025-09-29","","","","","","","","","","","","","","","","43000000","JPY","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","43000000","","","","","","","43000000","JPY","2025-09-26","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","True","149.77791","JPY","1","","","","","False","","","","","","","","","","","","","","","","","","","","QZV150BVHXWC","NA/Swaps JPY USD","JPY USD","N",""
"NEWT","","FX","False","Y","","True","","SDRFX94516997","2025-09-26T08:40:56Z","2025-09-26","EXTD","TRAD","2025-09-26T00:00:00Z","149.76144","USD/JPY","2025-09-26T00:00:00Z","2025-09-30","","","","","","","","","","","","","","","","43000000","JPY","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","43000000","","","","","","","43000000","JPY","2025-09-26","","","","","","","","","","","","","","USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","True","149.76144","JPY","1","","","","","False","","","","","","","","","","","","","","","","","","","","QZV150BVHXWC","NA/Swaps JPY USD","JPY USD","N",""
